"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","8.55"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","3","20","0","0","-4","4.9","0.87","0","-4","0","0"
"3","3","21","0","0","-3","4.6","0.87","0","-3","0","0"
"3","3","22","0","0","-3","4.4","0.87","0","-3","0","0"
"3","3","23","0","0","-3","4","0.87","0","-3","0","0"
"3","4","0","0","0","-3","3.7","0.87","0","-3","0","0"
"3","4","1","0","0","-3","3.2","0.87","0","-3","0","0"
"3","4","2","0","0","-3","2.6","0.87","0","-3","0","0"
"3","4","3","0","0","-3","2.2","0.87","0","-3","0","0"
"3","4","4","0","0","-2","2.2","0.87","0","-2","0","0"
"3","4","5","0","0","-1","2.3","0.87","0","-1","0","0"
"3","4","6","0","0","0","2.3","0.87","0","0","0","0"
"3","4","7","0","10","0","2.8","0.87","11.975","0.172","57.215","21.299"
"3","4","8","0","43","0","3.5","0.87","51.603","0.759","387.517","339.898"
"3","4","9","10","144","2","3.9","0.87","176.239","4.429","1356.16","1274.217"
"3","4","10","41","218","3","4.4","0.87","288.907","6.785","2218.455","2105.958"
"3","4","11","0","138","4","5.1","0.87","166.356","5.956","1252.005","1173.753"
"3","4","12","39","275","5","5.3","0.87","379.237","9.476","2873.333","2737.631"
"3","4","13","0","163","5","4.8","0.87","198.291","7.427","1488.871","1402.226"
"3","4","14","70","261","5","4.1","0.87","406.696","10.663","3093.388","2949.889"
"3","4","15","0","48","5","3.6","0.87","57.639","5.833","422.534","373.673"
"3","4","16","0","42","5","3.2","0.87","50.396","5.777","370.961","323.928"
"3","4","17","79","83","4","2.9","0.87","159.923","6.92","1204.474","1127.906"
"3","4","18","0","0","4","2.8","0.87","0","4","0","0"
"3","4","19","0","0","4","3.4","0.87","0","4","0","0"
"3","4","20","0","0","5","4.1","0.87","0","5","0","0"
"3","4","21","0","0","4","4.3","0.87","0","4","0","0"
"3","4","22","0","0","4","4","0.87","0","4","0","0"
"3","4","23","0","0","4","3.6","0.87","0","4","0","0"
"3","5","0","0","0","4","3.2","0.87","0","4","0","0"
"3","5","1","0","0","4","3.3","0.87","0","4","0","0"
"3","5","2","0","0","4","3.8","0.87","0","4","0","0"
"3","5","3","0","0","5","3.9","0.87","0","5","0","0"
"3","5","4","0","0","5","3.5","0.87","0","5","0","0"
"3","5","5","0","0","5","3","0.87","0","5","0","0"
"3","5","6","0","0","4","2.1","0.87","0","4","0","0"
"3","5","7","0","4","3","1.4","0.87","4.784","3.095","24.033","0"
"3","5","8","0","12","3","2.7","0.87","14.37","3.241","101.442","63.959"
"3","5","9","0","68","2","5","0.87","81.699","2.974","616.919","561.17"
"3","5","10","0","126","1","6.7","0.87","151.44","2.486","1158.359","1083.425"
"3","5","11","3","181","1","7.3","0.87","220.932","3.048","1693.939","1600.027"
"3","5","12","0","158","2","7.3","0.87","191.309","3.768","1452.893","1367.523"
"3","5","13","4","187","1","7.3","0.87","232.17","3.156","1778.44","1681.535"
"3","5","14","0","120","1","7.2","0.87","145.383","2.355","1106.637","1033.536"
"3","5","15","0","100","0","7","0.87","121.061","1.153","927.759","860.996"
"3","5","16","0","29","0","6.6","0.87","34.775","0.345","257.905","214.878"
"3","5","17","7","63","0","6.1","0.87","83.606","0.906","630.43","574.203"
"3","5","18","0","0","0","6.1","0.87","0","0","0","0"
"3","5","19","0","0","-1","6.4","0.87","0","-1","0","0"
"3","5","20","0","0","-1","6.4","0.87","0","-1","0","0"
"3","5","21","0","0","-2","6.2","0.87","0","-2","0","0"
"3","5","22","0","0","-2","5.9","0.87","0","-2","0","0"
"3","5","23","0","0","-2","5.8","0.87","0","-2","0","0"
"3","6","0","0","0","-3","5.9","0.87","0","-3","0","0"
"3","6","1","0","0","-3","5.8","0.87","0","-3","0","0"
"3","6","2","0","0","-3","5.7","0.87","0","-3","0","0"
"3","6","3","0","0","-4","5.9","0.87","0","-4","0","0"
"3","6","4","0","0","-4","6.1","0.87","0","-4","0","0"
"3","6","5","0","0","-4","6.1","0.87","0","-4","0","0"
"3","6","6","0","0","-5","5.9","0.87","0","-5","0","0"
"3","6","7","249","31","-4","5.7","0.87","53.042","-3.662","332.216","286.556"
"3","6","8","0","57","-3","5.6","0.87","68.409","-2.242","525.59","473.078"
"3","6","9","8","147","-2","5.5","0.87","179.031","0","1400.276","1316.77"
"3","6","10","157","248","-1","5.5","0.87","401.411","3.642","3144.629","2999.313"
"3","6","11","106","294","0","5.4","0.87","446.281","5.241","3455.132","3298.815"
"3","6","12","378","286","0","5.1","0.87","720.823","9.094","5539.984","5309.792"
"3","6","13","967","124","1","5","0.87","1127.172","15.788","8475.04","7125"
"3","6","14","943","116","1","4.8","0.87","1093.557","15.63","8271.322","7125"
"3","6","15","891","102","0","4.6","0.87","959.992","13.111","7407.92","7111.54"
"3","6","16","793","82","0","4.1","0.87","726.955","10.73","5728.842","5491.958"
"3","6","17","582","52","-2","3.4","0.87","360.494","4.635","2819.582","2685.784"
"3","6","18","0","0","-4","3.2","0.87","0","0","0","0"
"3","6","19","0","0","-5","3.4","0.87","0","-5","0","0"
"3","6","20","0","0","-6","3.3","0.87","0","-6","0","0"
"3","6","21","0","0","-7","3","0.87","0","-7","0","0"
"3","6","22","0","0","-7","2.8","0.87","0","-7","0","0"
"3","6","23","0","0","-8","2.7","0.87","0","-8","0","0"
"3","7","0","0","0","-8","2.5","0.87","0","-8","0","0"
"3","7","1","0","0","-8","2.3","0.87","0","-8","0","0"
"3","7","2","0","0","-8","2.3","0.87","0","-8","0","0"
"3","7","3","0","0","-8","2.4","0.87","0","-8","0","0"
"3","7","4","0","0","-8","2.3","0.87","0","-8","0","0"
"3","7","5","0","0","-7","2.3","0.87","0","-7","0","0"
"3","7","6","0","0","-7","2.3","0.87","0","-7","0","0"
"3","7","7","264","32","-6","2.3","0.87","54.035","-5.42","359.058","312.446"
"3","7","8","653","75","-4","2.4","0.87","256.38","-1.022","1783.457","1686.374"
"3","7","9","818","99","-2","2.2","0.87","495.703","6.746","3744.572","3577.998"
"3","7","10","889","118","0","1.8","0.87","724.476","15.424","5526.161","5296.458"
"3","7","11","928","127","0","1.5","0.87","920.429","21.435","6815.749","6540.351"
"3","7","12","937","134","1","1.3","0.87","1050.894","26.868","7589.553","7125"
"3","7","13","923","136","2","1.4","0.87","1104.09","28.456","7924.323","7125"
"3","7","14","884","134","3","1.6","0.87","1064.071","27.212","7713.605","7125"
"3","7","15","665","115","2","1.7","0.87","782.642","19.308","5912.982","5669.573"
"3","7","16","483","105","1","1.4","0.87","528.162","13.495","4107.168","3927.746"
"3","7","17","228","75","0","1.3","0.87","221.555","5.829","1704.077","1609.806"
"3","7","18","0","0","-1","1.8","0.87","0","0","0","0"
"3","7","19","0","0","-1","2.4","0.87","0","-1","0","0"
"3","7","20","0","0","-2","2.8","0.87","0","-2","0","0"
"3","7","21","0","0","-2","3","0.87","0","-2","0","0"
"3","7","22","0","0","-2","3.1","0.87","0","-2","0","0"
"3","7","23","0","0","-2","3","0.87","0","-2","0","0"
"3","8","0","0","0","-2","3","0.87","0","-2","0","0"
"3","8","1","0","0","-2","3.1","0.87","0","-2","0","0"
"3","8","2","0","0","-3","3.1","0.87","0","-3","0","0"
"3","8","3","0","0","-3","3","0.87","0","-3","0","0"
"3","8","4","0","0","-3","2.8","0.87","0","-3","0","0"
"3","8","5","0","0","-3","2.7","0.87","0","-3","0","0"
"3","8","6","0","0","-3","3","0.87","0","-3","0","0"
"3","8","7","83","32","-2","3.5","0.87","41.633","-1.525","278.069","234.328"
"3","8","8","431","78","0","4.1","0.87","204.74","1.938","1436.026","1351.253"
"3","8","9","591","111","1","4.4","0.87","410.024","6.089","3112.774","2968.587"
"3","8","10","627","148","2","4.6","0.87","597.452","9.926","4635.332","4437.196"
"3","8","11","497","230","3","4.7","0.87","699.855","12.335","5338.571","5115.516"
"3","8","12","571","221","4","4.8","0.87","825.154","15.001","6222.013","5967.654"
"3","8","13","100","314","4","4.8","0.87","499.995","10.355","3797.926","3629.462"
"3","8","14","676","153","4","4.8","0.87","894.332","15.896","6768.429","6494.708"
"3","8","15","614","131","4","4.7","0.87","761.47","14.201","5854.337","5613.006"
"3","8","16","495","104","3","4.1","0.87","537.104","10.837","4217.104","4033.787"
"3","8","17","174","82","1","3.3","0.87","207.471","4.662","1600.225","1509.635"
"3","8","18","0","0","0","3.8","0.87","0","0","0","0"
"3","8","19","0","0","0","4.4","0.87","0","0","0","0"
"3","8","20","0","0","0","4.1","0.87","0","0","0","0"
"3","8","21","0","0","0","4.5","0.87","0","0","0","0"
"3","8","22","0","0","0","4.5","0.87","0","0","0","0"
"3","8","23","0","0","0","4.1","0.87","0","0","0","0"
"3","9","0","0","0","0","4","0.87","0","0","0","0"
"3","9","1","0","0","0","4.1","0.87","0","0","0","0"
"3","9","2","0","0","0","4.4","0.87","0","0","0","0"
"3","9","3","0","0","0","4.9","0.87","0","0","0","0"
"3","9","4","0","0","0","4.5","0.87","0","0","0","0"
"3","9","5","0","0","0","4.6","0.87","0","0","0","0"
"3","9","6","0","0","0","5.1","0.87","0","0","0","0"
"3","9","7","0","5","0","5.2","0.87","5.981","0.068","37.351","2.139"
"3","9","8","0","37","0","5.6","0.87","44.382","0.492","332.266","286.604"
"3","9","9","0","91","0","6","0.87","109.258","1.156","837.904","774.325"
"3","9","10","0","111","1","6.2","0.87","133.469","2.379","1015.638","945.761"
"3","9","11","0","138","1","5.9","0.87","166.333","2.777","1264.333","1185.644"
"3","9","12","3","178","1","5.1","0.87","218.531","3.578","1664.972","1572.087"
"3","9","13","0","157","2","4.5","0.87","190.668","4.424","1443.579","1358.539"
"3","9","14","0","144","3","4","0.87","175.28","5.392","1324.917","1244.081"
"3","9","15","0","62","3","3.9","0.87","74.494","4.029","554.458","500.923"
"3","9","16","11","130","3","3.8","0.87","172.359","5.457","1327.077","1246.165"
"3","9","17","0","4","3","3.4","0.87","4.786","3.071","31.903","0"
"3","9","18","0","0","3","3","0.87","0","0","0","0"
"3","9","19","0","0","3","2.6","0.87","0","3","0","0"
"3","9","20","0","0","3","2.1","0.87","0","3","0","0"
"3","9","21","0","0","2","1.7","0.87","0","2","0","0"
"3","9","22","0","0","2","1.5","0.87","0","2","0","0"
"3","9","23","0","0","2","1.3","0.87","0","2","0","0"
"3","10","0","0","0","1","1.2","0.87","0","1","0","0"
"3","10","1","0","0","1","1.2","0.87","0","1","0","0"
"3","10","2","0","0","1","1.2","0.87","0","1","0","0"
"3","10","3","0","0","1","1.2","0.87","0","1","0","0"
"3","10","4","0","0","1","1.4","0.87","0","1","0","0"
"3","10","5","0","0","1","1.4","0.87","0","1","0","0"
"3","10","6","0","0","1","1.6","0.87","0","1","0","0"
"3","10","7","0","27","1","2.4","0.87","32.285","1.558","219.011","177.362"
"3","10","8","0","14","1","3.3","0.87","16.77","1.255","120.365","82.212"
"3","10","9","0","103","2","4.1","0.87","123.531","3.658","941.891","874.628"
"3","10","10","8","187","3","4.1","0.87","229.842","6.098","1752.829","1656.831"
"3","10","11","0","88","3","4.1","0.87","105.894","4.417","788.167","726.351"
"3","10","12","16","242","3","4.9","0.87","309.751","6.778","2353.425","2236.145"
"3","10","13","18","247","2","5.1","0.87","321.285","5.831","2453.765","2332.93"
"3","10","14","6","192","2","5.3","0.87","242.042","4.8","1850.33","1750.877"
"3","10","15","5","167","1","5.3","0.87","211.735","3.452","1634.046","1542.257"
"3","10","16","0","85","0","4.8","0.87","103.296","1.267","793.731","731.718"
"3","10","17","275","64","0","4.6","0.87","236.122","3.552","1844.062","1744.831"
"3","10","18","0","0","0","5","0.87","0","0","0","0"
"3","10","19","0","0","0","5.4","0.87","0","0","0","0"
"3","10","20","0","0","0","6","0.87","0","0","0","0"
"3","10","21","0","0","0","6.4","0.87","0","0","0","0"
"3","10","22","0","0","-1","6.4","0.87","0","-1","0","0"
"3","10","23","0","0","-1","6.5","0.87","0","-1","0","0"
"3","11","0","0","0","-1","6.7","0.87","0","-1","0","0"
"3","11","1","0","0","-1","6.8","0.87","0","-1","0","0"
"3","11","2","0","0","-1","6.9","0.87","0","-1","0","0"
"3","11","3","0","0","-1","7.1","0.87","0","-1","0","0"
"3","11","4","0","0","-1","7.2","0.87","0","-1","0","0"
"3","11","5","0","0","-1","7.2","0.87","0","-1","0","0"
"3","11","6","0","0","-1","7.2","0.87","0","-1","0","0"
"3","11","7","261","40","0","7.6","0.87","56.939","0.35","404.619","356.393"
"3","11","8","0","79","0","8.2","0.87","94.389","0.796","725.759","666.154"
"3","11","9","11","157","0","8.6","0.87","192.587","1.572","1497.916","1410.951"
"3","11","10","40","238","2","8.7","0.87","313.707","4.585","2425.2","2305.377"
"3","11","11","273","302","3","8.3","0.87","605.188","8.394","4654.785","4455.959"
"3","11","12","953","130","4","8","0.87","1078.261","14.281","8137.409","7125"
"3","11","13","936","136","5","7.7","0.87","1129.468","16.068","8466.884","7125"
"3","11","14","929","120","5","7.4","0.87","1100.567","16.042","8296.152","7125"
"3","11","15","891","102","5","6.8","0.87","975.197","15.315","7452.415","7125"
"3","11","16","801","83","4","5.6","0.87","748.841","13.032","5847.724","5606.628"
"3","11","17","601","56","1","3.9","0.87","386.834","7.564","3022.443","2881.458"
"3","11","18","0","0","0","3","0.87","0","0","0","0"
"3","11","19","0","0","-1","2.9","0.87","0","-1","0","0"
"3","11","20","0","0","-1","2.6","0.87","0","-1","0","0"
"3","11","21","0","0","-2","2.4","0.87","0","-2","0","0"
"3","11","22","0","0","-2","2.6","0.87","0","-2","0","0"
"3","11","23","0","0","-2","2.6","0.87","0","-2","0","0"
"3","12","0","0","0","-2","1.9","0.87","0","-2","0","0"
"3","12","1","0","0","-2","1.2","0.87","0","-2","0","0"
"3","12","2","0","0","-1","1.2","0.87","0","-1","0","0"
"3","12","3","0","0","0","2.2","0.87","0","0","0","0"
"3","12","4","0","0","0","3.4","0.87","0","0","0","0"
"3","12","5","0","0","0","3.3","0.87","0","0","0","0"
"3","12","6","0","0","0","3","0.87","0","0","0","0"
"3","12","7","290","39","1","3.5","0.87","57.802","1.556","413.394","364.857"
"3","12","8","565","69","3","4.7","0.87","243.463","5.043","1675.816","1582.546"
"3","12","9","805","98","6","6.3","0.87","511.195","11.027","3830.091","3660.488"
"3","12","10","0","156","6","7.4","0.87","187.411","7.714","1410.818","1326.939"
"3","12","11","0","128","5","7.9","0.87","154.231","6.343","1152.91","1078.17"
"3","12","12","0","121","5","8.1","0.87","145.973","6.247","1086.842","1014.442"
"3","12","13","2","167","4","8.3","0.87","204.942","5.728","1546.167","1457.491"
"3","12","14","0","162","3","8.4","0.87","197.826","4.654","1503.185","1416.032"
"3","12","15","0","115","2","8.1","0.87","139.75","3.199","1065.216","993.583"
"3","12","16","0","60","1","7.4","0.87","72.059","1.66","545.721","492.496"
"3","12","17","0","17","0","6.5","0.87","20.363","0.204","146.842","107.75"
"3","12","18","0","0","0","6.1","0.87","0","0","0","0"
"3","12","19","0","0","0","6","0.87","0","0","0","0"
"3","12","20","0","0","0","6.3","0.87","0","0","0","0"
"3","12","21","0","0","-1","6.5","0.87","0","-1","0","0"
"3","12","22","0","0","-1","6.4","0.87","0","-1","0","0"
"3","12","23","0","0","-1","6.1","0.87","0","-1","0","0"
"3","13","0","0","0","-1","5.6","0.87","0","-1","0","0"
"3","13","1","0","0","-1","5.1","0.87","0","-1","0","0"
"3","13","2","0","0","-1","4.5","0.87","0","-1","0","0"
"3","13","3","0","0","-1","4.1","0.87","0","-1","0","0"
"3","13","4","0","0","-1","3.9","0.87","0","-1","0","0"
"3","13","5","0","0","-1","3.7","0.87","0","-1","0","0"
"3","13","6","0","0","0","3.8","0.87","0","0","0","0"
"3","13","7","81","38","0","4.2","0.87","46.964","0.517","335.911","290.12"
"3","13","8","6","103","1","4.5","0.87","124.149","2.545","954.909","887.185"
"3","13","9","32","177","2","4.3","0.87","226.684","4.937","1746.088","1650.329"
"3","13","10","29","228","2","4.1","0.87","294.57","6.006","2259.957","2145.99"
"3","13","11","194","318","3","4.1","0.87","557.601","10.838","4239.958","4055.831"
"3","13","12","331","330","4","4.1","0.87","741.973","14.654","5570.219","5338.955"
"3","13","13","17","247","4","4.4","0.87","320.268","8.177","2422.791","2303.054"
"3","13","14","24","240","4","4.6","0.87","321.765","8.099","2447.015","2326.419"
"3","13","15","0","158","4","4.4","0.87","195.001","6.526","1482.403","1395.987"
"3","13","16","0","108","3","3.5","0.87","133.298","4.97","1017.915","947.958"
"3","13","17","0","28","1","2.3","0.87","33.569","1.606","245.747","203.151"
"3","13","18","0","0","0","1.8","0.87","0","0","0","0"
"3","13","19","0","0","0","1.9","0.14","0","0","0","0"
"3","13","20","0","0","0","1.9","0.14","0","0","0","0"
"3","13","21","0","0","-1","1.9","0.14","0","-1","0","0"
"3","13","22","0","0","-1","1.8","0.14","0","-1","0","0"
"3","13","23","0","0","-2","1.7","0.14","0","-2","0","0"
"3","14","0","0","0","-2","1.8","0.14","0","-2","0","0"
"3","14","1","0","0","-3","1.7","0.14","0","-3","0","0"
"3","14","2","0","0","-3","1.4","0.14","0","-3","0","0"
"3","14","3","0","0","-3","1.3","0.14","0","-3","0","0"
"3","14","4","0","0","-3","1.8","0.14","0","-3","0","0"
"3","14","5","0","0","-4","2.1","0.14","0","-4","0","0"
"3","14","6","0","0","-3","2.4","0.14","0","-3","0","0"
"3","14","7","353","41","-2","2.9","0.14","46.01","-1.351","334.653","288.906"
"3","14","8","642","81","0","3","0.14","184.779","3.098","1177.178","1101.578"
"3","14","9","546","134","0","2.7","0.14","344.558","6.92","2606.623","2480.372"
"3","14","10","508","200","1","2.3","0.14","502.977","12.127","3860.068","3689.402"
"3","14","11","581","212","2","2.1","0.14","659.248","17.248","4951.758","4742.409"
"3","14","12","487","265","3","2.1","0.14","709.226","19.385","5263.334","5042.944"
"3","14","13","594","220","4","2.2","0.14","789.875","21.944","5822.678","5582.469"
"3","14","14","596","190","4","2.2","0.14","762.338","21.32","5660.644","5426.177"
"3","14","15","484","180","4","2.1","0.14","616.375","18.286","4659.465","4460.473"
"3","14","16","530","107","3","1.5","0.14","506.187","16.35","3896.153","3724.208"
"3","14","17","375","63","1","1","0.14","273.433","9.267","2115.169","2006.331"
"3","14","18","0","10","0","1.1","0.14","10.007","0.248","47.483","11.912"
"3","14","19","0","0","-1","1.2","0.14","0","-1","0","0"
"3","14","20","0","0","-2","1.2","0.14","0","-2","0","0"
"3","14","21","0","0","-3","1.3","0.14","0","-3","0","0"
"3","14","22","0","0","-3","1.5","0.14","0","-3","0","0"
"3","14","23","0","0","-3","1.8","0.14","0","-3","0","0"
"3","15","0","0","0","-3","2.2","0.14","0","-3","0","0"
"3","15","1","0","0","-3","2.4","0.14","0","-3","0","0"
"3","15","2","0","0","-3","2.4","0.14","0","-3","0","0"
"3","15","3","0","0","-3","2.6","0.14","0","-3","0","0"
"3","15","4","0","0","-3","2.9","0.14","0","-3","0","0"
"3","15","5","0","0","-3","3.1","0.14","0","-3","0","0"
"3","15","6","0","0","-2","3.5","0.14","0","-2","0","0"
"3","15","7","91","42","-1","3.9","0.14","39.403","-0.417","284.074","240.12"
"3","15","8","0","72","0","3.9","0.14","69.744","1.171","529.807","477.145"
"3","15","9","175","202","2","4.2","0.14","263.532","6.205","2013.212","1907.988"
"3","15","10","207","272","3","4.5","0.14","392.764","9.09","3014.548","2873.843"
"3","15","11","45","289","4","4.4","0.14","325.274","9.091","2459.547","2338.507"
"3","15","12","47","310","4","4.3","0.14","359.898","9.712","2714.519","2584.444"
"3","15","13","27","274","3","4.2","0.14","310.736","7.997","2351.428","2234.219"
"3","15","14","5","191","3","4","0.14","195.762","6.23","1477.932","1391.674"
"3","15","15","0","78","2","3.7","0.14","76.028","3.311","566.79","512.818"
"3","15","16","0","19","1","3.1","0.14","18.454","1.351","132.561","93.976"
"3","15","17","0","14","1","2.5","0.14","13.58","1.287","96.036","58.744"
"3","15","18","0","0","1","2.5","0.14","0","0","0","0"
"3","15","19","0","0","1","2.4","0.14","0","1","0","0"
"3","15","20","0","0","1","1.8","0.14","0","1","0","0"
"3","15","21","0","0","1","1.1","0.14","0","1","0","0"
"3","15","22","0","0","1","0.9","0.14","0","1","0","0"
"3","15","23","0","0","0","1.6","0.14","0","0","0","0"
"3","16","0","0","0","0","2.7","0.14","0","0","0","0"
"3","16","1","0","0","0","3.4","0.14","0","0","0","0"
"3","16","2","0","0","0","3.8","0.14","0","0","0","0"
"3","16","3","0","0","0","3.7","0.14","0","0","0","0"
"3","16","4","0","0","0","3.5","0.14","0","0","0","0"
"3","16","5","0","0","0","3.2","0.14","0","0","0","0"
"3","16","6","0","0","0","3.1","0.14","0","0","0","0"
"3","16","7","160","56","0","3.5","0.14","52.459","0.81","382.261","334.827"
"3","16","8","107","124","1","3.8","0.14","133.695","3.195","987.606","918.723"
"3","16","9","736","117","4","3.7","0.14","410.105","10.993","3065.121","2922.623"
"3","16","10","769","149","7","3.5","0.14","612.947","18.064","4624.261","4426.516"
"3","16","11","832","148","9","3.4","0.14","786.168","23.496","5784.212","5545.366"
